block,model,variant,concurrency,metric,statistic,unit,mean,std,n,minimum,maximum,original,rerun_mean,rerun_std,rerun_n,change_pct,cv_pct
16,27B,sglang_baseline,4,inter_token_latency,p99,ms,7.645006988718954,0.0021274794271667467,3,7.642756639686274,7.646985460156862,7.642756639686274,7.646132163235293,0.0012067440792132935,2,0.04416630946342259,0.027828351632720228
16,27B,sglang_baseline,4,interactivity,derived,tokens/s/user,130.80433452920752,0.03640260157567289,3,130.77048533834758,130.8428420718429,130.8428420718429,130.78508075788983,0.020641040265159824,2,-0.044145566573194905,0.027829812908489276
16,27B,sglang_baseline,4,interactivity,derived_p90,tokens/s/user,130.8517639779256,0.021882089745174783,3,130.8349849370177,130.87651423464888,130.87651423464888,130.83938884956396,0.00622807285041437,2,-0.02836672821096009,0.01672280837487697
16,27B,sglang_baseline,4,output_token_throughput,avg,tokens/s,508.81587437947184,0.8019809320673459,3,508.24116198328335,509.732080847225,509.732080847225,508.3577711455953,0.16491025883851906,2,-0.2696141273559771,0.15761712093699995
16,27B,sglang_baseline,4,time_to_first_token,p99,ms,76.48428240333332,7.621686635778337,3,67.97402115999999,82.68149885,67.97402115999999,80.739413025,2.7465241130075455,2,18.779809767252576,9.965036470612386
16,27B,sglang_baseline,8,inter_chunk_latency,p99,ms,11.603182106666749,0.6167826177514171,3,10.89722853,12.037663240000004,10.89722853,11.956158895000122,0.1152645500911686,2,9.717428262469618,5.315633350243095
16,27B,sglang_baseline,8,inter_token_latency,p90,ms,7.976361649411764,0.0007738690879014656,3,7.975842449803921,7.9772510882352945,7.975842449803921,7.976621249215686,0.0008907268836410974,2,0.0097644783816353,0.009702031100339294
16,27B,sglang_baseline,8,inter_token_latency,p99,ms,7.986239861906696,0.005674283924946061,3,7.982257157058823,7.992736882386753,7.982257157058823,7.988231214330631,0.006371976872518266,2,0.07484170397247247,0.0710507575913371
16,27B,sglang_baseline,8,interactivity,derived,tokens/s/user,125.21541472723037,0.08893275192999155,3,125.11358933929836,125.27784814796225,125.27784814796225,125.18419801686443,0.09985574943515117,2,-0.07475394292150161,0.07102380495542256
16,27B,sglang_baseline,8,interactivity,derived_p90,tokens/s/user,125.37044459972601,0.012162826521920493,3,125.35646539630449,125.37860499295395,125.37860499295395,125.36636440311207,0.013999309681297173,2,-0.009762901607146546,0.009701510240912932
16,27B,sglang_baseline,8,output_token_throughput,avg,tokens/s,976.4647067094638,1.0296144765480115,3,975.4631210378658,977.5202297293654,977.5202297293654,975.936945199513,0.6700885555817343,2,-0.16196948990924165,0.10544308150344259
16,27B,sglang_baseline,8,time_to_first_token,p99,ms,76.4902079,8.50085844496837,3,71.52794478,86.3059528,71.52794478,78.97133946,10.372709660190615,2,10.406275061996828,11.113655823869673
16,27B,sglang_baseline,16,inter_chunk_latency,p99,ms,12.3599184333333,1.193778981104887,3,11.58668244999997,13.734811609999936,11.58668244999997,12.746536424999967,1.3976321699837355,2,10.010233559132375,9.658469734601162
16,27B,sglang_baseline,16,inter_token_latency,p90,ms,8.28171692732026,0.0033818103648581553,3,8.279070023137255,8.285526755294118,8.280554003529412,8.282298389215686,0.004565599092423179,2,0.021066050478402154,0.04083465294137284
16,27B,sglang_baseline,16,inter_token_latency,p99,ms,8.347352097673202,0.007200111759180485,3,8.33940795654902,8.353447744392156,8.353447744392156,8.344304274313725,0.006924438988535077,2,-0.10945744030743665,0.08625623640804003
16,27B,sglang_baseline,16,interactivity,derived,tokens/s/user,119.79852825930722,0.10336579724385268,3,119.71104992801575,119.91258914425576,119.71104992801575,119.84226742495295,0.09944992916741405,2,0.1096118503814747,0.0862830276346255
16,27B,sglang_baseline,16,interactivity,derived_p90,tokens/s/user,120.74792219051824,0.049297840745296057,3,120.69238680100095,120.78651312349476,120.76486664705901,120.73944996224785,0.06655736092352776,2,-0.021046423116954927,0.04082707168038307
16,27B,sglang_baseline,16,output_token_throughput,avg,tokens/s,1869.0515463845743,3.218375928616753,3,1867.18340806908,1872.767788801401,1872.767788801401,1867.193425176161,0.014166328689710735,2,-0.29765375390226056,0.1721929999652638
16,27B,sglang_baseline,16,time_to_first_token,p99,ms,90.14206566,3.4077583236960316,3,86.90654937000001,93.69925479,86.90654937000001,91.759823805,2.7427696022736128,2,5.584474898821989,3.780430699857152
16,27B,sglang_baseline,32,inter_chunk_latency,p99,ms,14.463227413333337,2.4391412429238546,3,12.84704853,17.26891150000001,12.84704853,15.27131685500001,2.825025439082868,2,18.870235597996988,16.86443262777755
16,27B,sglang_baseline,32,inter_token_latency,p90,ms,8.796173480784313,0.0016831354700442734,3,8.794240761568627,8.797317019215686,8.794240761568627,8.797139840392157,0.00025056869520028883,2,0.032965652205008134,0.01913485987652663
16,27B,sglang_baseline,32,inter_token_latency,p99,ms,8.993030268261437,0.0019118669430102492,3,8.991384226196079,8.995127316117648,8.995127316117648,8.991981744333334,0.0008450182534697,2,-0.03496973054153418,0.021259429646953223
16,27B,sglang_baseline,32,interactivity,derived,tokens/s/user,111.19722721917115,0.023638217392846574,3,111.17130028923329,111.2175806130646,111.17130028923329,111.21019068414009,0.010450937710021013,2,0.034982405356087654,0.021257919809686755
16,27B,sglang_baseline,32,interactivity,derived_p90,tokens/s/user,113.68580060371006,0.021755902874868067,3,113.67102013213044,113.71078267154812,113.71078267154812,113.67330956979104,0.0032377537898388834,2,-0.032954747893443326,0.01913686912467244
16,27B,sglang_baseline,32,output_token_throughput,avg,tokens/s,3326.4990071671186,15.996824664917915,3,3308.5230679273623,3339.167684014768,3331.8062695592257,3323.845375971065,21.66901584226291,2,-0.23893626892099729,0.4808907091344957
16,27B,sglang_baseline,32,time_to_first_token,p99,ms,146.89944143,26.382730816844756,3,129.26486061,177.22985934,134.20360434,153.247359975,33.916375861587134,2,14.190196849522252,17.95972167083873
16,27B,sglang_dflash,1,acceptance_length,avg,tokens,7.45838755924184,0.05903629224557959,3,7.390485074626866,7.497556390977444,7.487121212121211,7.444020732802155,0.07571085386206321,2,-0.5756615673495391,0.7915422975362352
16,27B,sglang_dflash,1,inter_chunk_latency,p99,ms,15.075256679999995,0.5971192693729931,3,14.409322,15.562980840000002,14.409322,15.408224019999992,0.218859193713746,2,6.932331861276975,3.9609227361626145
16,27B,sglang_dflash,1,inter_token_latency,p90,ms,1.922814966797386,0.06113824219219616,3,1.8549830027450989,1.9736721160784314,1.9397897815686276,1.914327559411765,0.08392587689101803,2,-1.3126279145708408,3.179621713368872
16,27B,sglang_dflash,1,inter_token_latency,p99,ms,2.528669674705883,0.025662743990344156,3,2.507274882078432,2.557123015529412,2.557123015529412,2.5144430042941184,0.010137255654171761,2,-1.6690636694479566,1.0148713470583723
16,27B,sglang_dflash,1,interactivity,derived,tokens/s/user,395.4919124207169,3.9983758238507026,3,391.06448689679706,398.8393961698525,391.06448689679706,397.70562518267684,1.6033943066888987,2,1.6982207560136686,1.0109880122143446
16,27B,sglang_dflash,1,interactivity,derived_p90,tokens/s/user,520.426016103209,16.756993192173734,3,506.6697714648471,539.0884975873896,515.5197792573902,522.8791345261184,22.92350107867927,2,1.4275602149212308,3.21986078206562
16,27B,sglang_dflash,1,output_token_throughput,avg,tokens/s,589.9034267102163,7.605746344941941,3,581.8722269569811,596.9967287095748,596.9967287095748,586.356775710537,6.3421096684022915,2,-1.782246449161673,1.2893205905512024
16,27B,sglang_dflash,1,time_to_first_token,p99,ms,51.000833036666684,3.3180639387225774,3,48.702256700000014,54.80473199,48.702256700000014,52.15012120500002,3.7541865749688546,2,7.079475857224504,6.505901455250895
16,27B,sglang_dflash,2,acceptance_length,avg,tokens,7.716468524023742,0.25265137527588943,3,7.429251062949523,7.904375279001657,7.815779230120042,7.6668131709755905,0.3359635550764063,2,-1.9059655442975387,3.274183967566354
16,27B,sglang_dflash,2,inter_chunk_latency,p99,ms,39.708330663333335,0.7108024758888974,3,38.97659596,40.39616603,40.39616603,39.36441298,0.5484560894031177,2,-2.5540865666156987,1.7900588214483977
16,27B,sglang_dflash,2,inter_token_latency,p90,ms,2.0068091529411762,0.04899278736679235,3,1.9600851854901962,2.057792620392157,2.057792620392157,1.9813174192156864,0.030026912894063607,2,-3.716370659444601,2.44132768155799
16,27B,sglang_dflash,2,inter_token_latency,p99,ms,2.3594295861699344,0.274292908662913,3,2.1689722187450977,2.6738182414509803,2.1689722187450977,2.4546582698823527,0.30993900412165515,2,13.17149425281916,11.62539074150431
16,27B,sglang_dflash,2,interactivity,derived,tokens/s/user,427.45747337432266,46.80361461923694,3,373.9969996828721,461.0478600682908,461.0478600682908,410.6622800273385,51.85253673135605,2,-10.928492333418294,10.949303155182227
16,27B,sglang_dflash,2,interactivity,derived_p90,tokens/s/user,498.5009747886136,12.135150987697065,3,485.9576179301432,510.18190811432044,485.9576179301432,504.77265321784876,7.649841636923342,2,3.871744076745842,2.4343284369389457
16,27B,sglang_dflash,2,output_token_throughput,avg,tokens/s,1071.0686895196595,2.399222337735734,3,1069.2157643682078,1073.7787633515811,1073.7787633515811,1069.7136526036986,0.704120295177086,2,-0.3785799167040804,0.2240026583926853
16,27B,sglang_dflash,2,time_to_first_token,p99,ms,82.34694520666666,10.155289588634261,3,75.57996410999999,94.0241612,77.43671031,84.80206265499999,13.042016835880183,2,9.511447885007641,12.332320966063119
16,27B,sglang_dflash,4,acceptance_length,avg,tokens,7.571812015923032,0.08171827020385525,3,7.504678801212949,7.662804438876354,7.547952807679795,7.583741620044652,0.11181171067124143,2,0.47415257191913973,1.079243251575805
16,27B,sglang_dflash,4,inter_chunk_latency,p99,ms,46.56361161999999,7.311746554945665,3,41.257522400000006,54.90398429999997,43.52932815999999,48.08075334999999,9.649505748693832,2,10.455996870134099,15.70270496759561
16,27B,sglang_dflash,4,inter_token_latency,p90,ms,2.552254032418301,0.07251214511477568,3,2.4797409878431376,2.624765278039216,2.55225583137255,2.5522531329411766,0.10254765903441272,2,-0.00010572730759772497,2.8411021862925327
16,27B,sglang_dflash,4,inter_token_latency,p99,ms,3.230702771477123,0.0457218446360159,3,3.184126976823529,3.2755199184705868,3.184126976823529,3.2539906688039206,0.030446956866315846,2,2.194123930638181,1.4152290653191604
16,27B,sglang_dflash,4,interactivity,derived,tokens/s/user,309.5715487565428,4.385156023947439,3,305.29504472283054,314.0578272407954,314.0578272407954,307.32840951441653,2.8756120655128767,2,-2.142732052087737,1.4165242386005146
16,27B,sglang_dflash,4,interactivity,derived_p90,tokens/s/user,392.0215412287079,11.142240576599537,3,380.9864479566082,403.2679239091795,391.8102518203361,392.12718593289384,15.755382740908175,2,0.08088969369364207,2.842252122594223
16,27B,sglang_dflash,4,output_token_throughput,avg,tokens/s,1691.912206928114,42.0970390579178,3,1644.3012501117528,1724.2064008290413,1724.2064008290413,1675.7651099776504,44.496617346958864,2,-2.8094832978290296,2.4881337746448695
16,27B,sglang_dflash,4,time_to_first_token,p99,ms,103.06007674333334,16.43327899206198,3,87.17852584999999,119.99445627,87.17852584999999,111.00085219,12.71887686455,2,27.325910948516018,15.945339370344492
16,27B,sglang_dflash,8,acceptance_length,avg,tokens,7.631568896585321,0.11189748742978212,3,7.5067945149059,7.723017452680073,7.5067945149059,7.693956087425033,0.0410989768847558,2,2.49322892943844,1.4662448697783448
16,27B,sglang_dflash,8,inter_chunk_latency,p99,ms,50.9577877466667,2.7981610451323795,3,49.04057,54.16870928,49.04057,51.91639662000006,3.1852511104765355,2,5.864178617826132,5.491135249126695
16,27B,sglang_dflash,8,inter_token_latency,p90,ms,3.59906186745098,0.02245287599651943,3,3.5731567498039216,3.6129228866666665,3.6111059658823526,3.593039818235294,0.028118905037239406,2,-0.5002940322922478,0.6238535713869677
16,27B,sglang_dflash,8,inter_token_latency,p99,ms,4.6813967925882345,0.13110759514342246,3,4.542258159019608,4.8026336232549,4.699298595490195,4.672445891137254,0.18411325641537052,2,-0.5714194109459281,2.8006084711938324
16,27B,sglang_dflash,8,interactivity,derived,tokens/s/user,213.72387257812434,6.021520305820262,3,208.2190894508142,220.1548139694108,212.79771431414807,214.1869517101125,8.439831745474198,2,0.6528441343658153,2.817429907657678
16,27B,sglang_dflash,8,interactivity,derived_p90,tokens/s/user,277.8574186356893,1.7396436788582468,3,276.78420806888965,279.86457634551726,276.92347149266106,278.32439220720346,2.1781492969553016,2,0.50588731500123,0.626092219311649
16,27B,sglang_dflash,8,output_token_throughput,avg,tokens/s,2523.633740536215,39.77961885365191,3,2480.881617754736,2559.556625442754,2530.4629784111557,2520.219121598745,55.631631446101295,2,-0.4048214457119892,1.576283365319075
16,27B,sglang_dflash,8,time_to_first_token,p99,ms,105.83861724666663,7.9049673115775025,3,97.77363757999996,113.57321261999996,97.77363757999996,109.87110707999997,5.235567864004558,2,12.372935895017378,7.468887554676049
16,27B,sglang_dflash,16,acceptance_length,avg,tokens,7.7257027752082665,0.07391138763087286,3,7.640367028509115,7.76948911759853,7.767252179517153,7.704928073053823,0.09130310479609896,2,-0.8023958154427357,0.9566946824314037
16,27B,sglang_dflash,16,inter_chunk_latency,p99,ms,89.95246127333333,5.24674756436554,3,86.17326082,95.94286544,87.74125756,91.05806313,6.908153676313425,2,3.7802120259467165,5.832800448252941
16,27B,sglang_dflash,16,inter_token_latency,p90,ms,5.915507057385621,0.12284522858652976,3,5.777797369411766,6.013823428235294,5.777797369411766,5.98436190137255,0.041664890857512855,2,3.5751432380505044,2.076664390640109
16,27B,sglang_dflash,16,inter_token_latency,p99,ms,7.837081844888889,0.2557553291730976,3,7.647830864862745,8.12804591572549,7.647830864862745,7.931707334901962,0.27766468381772075,2,3.7118560158470704,3.2634000031516015
16,27B,sglang_dflash,16,interactivity,derived,tokens/s/user,127.68771665565043,4.100308895759984,3,123.03080105210532,130.75602973836777,130.75602973836777,126.15356011429176,4.41624821776756,2,-3.519890924560176,3.211200735007064
16,27B,sglang_dflash,16,interactivity,derived_p90,tokens/s/user,169.09627443074638,3.5436518534899184,3,166.2835651783414,173.07633619934467,173.07633619934467,167.10624354644725,1.1634429056462454,2,-3.4493985625055235,2.0956415896325535
16,27B,sglang_dflash,16,output_token_throughput,avg,tokens/s,3240.046389794392,83.05952031430556,3,3145.3323389725547,3300.4732410469715,3300.4732410469715,3209.832964168102,91.21765893308738,2,-2.7462812226926814,2.563528737610957
16,27B,sglang_dflash,16,time_to_first_token,p99,ms,124.66349332666665,20.769414872105656,3,112.46028515,148.64469128,112.46028515,130.76509741499999,25.285564133605774,2,16.276690247214788,16.66038253691619
16,27B,sglang_dflash,32,acceptance_length,avg,tokens,7.637910847158744,0.04423832863520884,3,7.587261793022506,7.668982956915704,7.587261793022506,7.663235374226863,0.008128309389419311,2,1.0013306944835376,0.579194095354821
16,27B,sglang_dflash,32,inter_chunk_latency,p99,ms,77.08571123666665,4.90669389182085,3,71.69549246,81.29237647999996,71.69549246,79.78082062499996,2.137662790425451,2,11.277317286733046,6.365244366438338
16,27B,sglang_dflash,32,inter_token_latency,p90,ms,7.953953113986928,0.08390543099686519,3,7.857965293725491,8.013343300784314,7.99055074745098,7.935654297254903,0.10986884243854443,2,-0.6870171022140048,1.0548896855994603
16,27B,sglang_dflash,32,inter_token_latency,p99,ms,10.594951268941179,0.413856751159598,3,10.185086924156863,11.012688104431376,10.587078778235297,10.59888751429412,0.5852024066900986,2,0.11153913469594823,3.906169463684163
16,27B,sglang_dflash,32,interactivity,derived,tokens/s/user,94.48062605247536,3.689275019539,3,90.80435135519836,98.1827653947864,94.4547614074413,94.49355837499238,5.217326601794723,2,0.041074655181994046,3.90479527251433
16,27B,sglang_dflash,32,interactivity,derived_p90,tokens/s/user,125.73302793674686,1.333810644269352,3,124.79185808776269,127.25940655381747,125.14781916866048,126.02563232079008,1.744820253253798,2,0.7014210538871524,1.0608275853663198
16,27B,sglang_dflash,32,output_token_throughput,avg,tokens/s,4632.599247380224,41.666037633977446,3,4586.469155736126,4667.499396742012,4667.499396742012,4615.14917269933,40.5596689584542,2,-1.1215903761920942,0.8994094979733022
16,27B,sglang_dflash,32,time_to_first_token,p99,ms,447.87392067333343,20.455719255977627,3,435.9991125500001,471.49403237000007,435.9991125500001,453.8113247350001,25.007124956895257,2,4.085378082726554,4.567294122690713
16,27B,vllm_baseline,1,inter_chunk_latency,p99,ms,9.435735486666664,0.859782615211401,3,8.661772679999997,10.361198389999997,8.661772679999997,9.822716889999999,0.7615278403870053,2,13.403078710211581,9.111983018455025
16,27B,vllm_baseline,1,inter_token_latency,p90,ms,8.171133395686274,0.11407471484494358,3,8.096880000784314,8.302482519215685,8.114037667058824,8.199681259999998,0.1453829350118555,2,1.0554990801788788,1.3960696677056599
16,27B,vllm_baseline,1,inter_token_latency,p99,ms,8.76286783571242,1.1215893424840815,3,8.115242017764706,10.05796765035295,8.115242017764706,9.086680744686278,1.373607114949204,2,11.970545361371121,12.799341077736297
16,27B,vllm_baseline,1,interactivity,derived,tokens/s/user,115.29039572573656,13.740992469943892,3,99.42366437864897,123.22491403348732,123.22491403348732,111.32313657186118,16.82839496072224,2,-9.65858045426734,11.918592510196802
16,27B,vllm_baseline,1,interactivity,derived_p90,tokens/s/user,122.39782290864844,1.6954485705003617,3,120.44590249790342,123.50436216210859,123.2432040659333,121.975132330006,2.1626575685450096,2,-1.0289181829846727,1.3851950387759422
16,27B,vllm_baseline,1,output_token_throughput,avg,tokens/s,119.99548759754748,2.445418857181246,3,117.17538338629276,121.529364439416,121.529364439416,119.22854917661321,2.903614906471653,2,-1.89321755562194,2.037925680491361
16,27B,vllm_baseline,1,time_to_first_token,p99,ms,136.03772428333417,152.21630658795326,3,39.13721802,311.4821619500024,39.13721802,184.48797741500124,179.59689811191024,2,371.38756086527087,111.89271754570296
16,27B,vllm_baseline,2,inter_chunk_latency,p99,ms,9.863315479999988,0.520366903945618,3,9.28858235,10.30248154,9.28858235,10.150682044999982,0.21467690459041086,2,9.281283865669575,5.275780796029234
16,27B,vllm_baseline,2,inter_token_latency,p90,ms,8.486423393202614,0.09086672355027062,3,8.41640418509804,8.589106805490196,8.453759189019607,8.502755495294117,0.12211919400798057,2,0.5795801037028703,1.0707304990586763
16,27B,vllm_baseline,2,inter_token_latency,p99,ms,8.499826451398691,0.092382136694241,3,8.418137880156863,8.600081949568628,8.481259524470588,8.509109914862744,0.12865388527773547,2,0.3283756417522765,1.0868708581578042
16,27B,vllm_baseline,2,interactivity,derived,tokens/s/user,117.65869808144498,1.2748463762930053,3,116.27796175246436,118.79111678096749,117.90701571090308,117.53453926671592,1.777068962827628,2,-0.31590693899032907,1.0835122239841029
16,27B,vllm_baseline,2,interactivity,derived_p90,tokens/s/user,117.84423296155195,1.2555067416991057,3,116.42654150729567,118.815586562559,118.29057081480119,117.62106403492734,1.6893099591369016,2,-0.5659849092469416,1.065395149297403
16,27B,vllm_baseline,2,output_token_throughput,avg,tokens/s,227.67554225643525,2.024737026583079,3,225.5537423588547,229.5867562194502,229.5867562194502,226.71993527492776,1.6492458382539572,2,-1.248687420707395,0.8893080945438484
16,27B,vllm_baseline,2,time_to_first_token,p99,ms,127.41219956666667,7.794382618830221,3,118.42352869,132.30054936,131.51252065,125.362039025,9.812535418422877,2,-4.676727048193796,6.117453937173354
16,27B,vllm_baseline,4,inter_chunk_latency,p99,ms,9.572968476666661,0.3496808987200774,3,9.176603619999998,9.83784353,9.176603619999998,9.771150904999995,0.09431761478527104,2,6.4789470006551,3.6527948417713523
16,27B,vllm_baseline,4,inter_token_latency,p90,ms,8.610387316470588,0.07974778366851647,3,8.550212610588236,8.700839912549018,8.58010942627451,8.625526261568627,0.10650958664830254,2,0.5293269938380973,0.9261811430476419
16,27B,vllm_baseline,4,inter_token_latency,p99,ms,8.614938710196078,0.08186529480094556,3,8.55283729627451,8.707710461254901,8.584268373058823,8.630273878764704,0.10951186518145894,2,0.5359280920231635,0.9502713548507914
16,27B,vllm_baseline,4,interactivity,derived,tokens/s/user,116.08439290371689,1.0980907531489947,3,114.84074998238816,116.92026462792474,116.49216410083775,115.88050730515644,1.470438907435648,2,-0.5250626086333643,0.9459417632995478
16,27B,vllm_baseline,4,interactivity,derived_p90,tokens/s/user,116.14540640094474,1.0708957861265203,3,114.93143306288435,116.95615600969275,116.54863013025707,115.94379453628855,1.431695325712226,2,-0.5189555581155636,0.9220302544120328
16,27B,vllm_baseline,4,output_token_throughput,avg,tokens/s,450.1173224881963,3.417313952764641,3,446.6610021393176,453.4942464074472,453.4942464074472,448.4288605285708,2.500129310436938,2,-1.1169680583610564,0.7592051631948147
16,27B,vllm_baseline,4,time_to_first_token,p99,ms,94.66070270666667,12.98190667455866,3,85.75225055,109.55569078,85.75225055,99.114928785,14.765467214838576,2,15.582889252811572,13.714145683860831
16,27B,vllm_baseline,8,inter_chunk_latency,p99,ms,9.683323913333332,0.2540979926385061,3,9.39939163,9.889341860000002,9.39939163,9.825290055,0.09058293132548131,2,4.531127564050652,2.6240782081928398
16,27B,vllm_baseline,8,inter_token_latency,p90,ms,8.794396936732026,0.0395406547394048,3,8.76059961372549,8.83788072745098,8.784710469019608,8.799240170588234,0.05464599957294312,2,0.16539761463816305,0.4496118952085645
16,27B,vllm_baseline,8,inter_token_latency,p99,ms,8.808548666522876,0.05582360603337332,3,8.767724181686274,8.872161557882354,8.78576026,8.819942869784313,0.07384837691757896,2,0.38906831933418484,0.6337435160633491
